company_name,status,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,employee_count,Commerce and Shopping,Financial Services,Lending and Investments,Payments,fd_rd_latest_investment,fd_rd_investment_type_series_unknown,fd_rd_investment_type_grant,fd_rd_investment_type_debt_financing,fd_rd_investment_type_pre_seed,fd_rd_investment_type_post_ipo_equity,fd_rd_investment_type_convertible_note,fd_rd_investment_type_equity_crowdfunding,fd_rd_investment_type_private_equity,fd_rd_investment_type_undisclosed,fd_rd_investment_type_post_ipo_debt,fd_rd_investment_type_corporate_round,fd_rd_investment_type_product_crowdfunding,fd_rd_investment_type_non_equity_assistance,fd_rd_investment_type_initial_coin_offering,fd_rd_investment_type_secondary_market,fd_rd_investment_type_post_ipo_secondary,fd_rd_num_invested_by_top_100,event_count,job_duration,gender_male,gender_female,degree_type,subject_Business,subject_STEM,subject_Arts_SoSc,num_exec,first_fund_raised,first_fund_post_money,first_fund_investor_count,has_parent,continent_NA,continent_EU,continent_AS,continent_SA,continent_OC,continent_AF,country_code_USA,country_code_NLD,country_code_IND,country_code_GBR,country_code_CHN,country_code_CAN,country_code_DEU,country_code_ESP,country_code_BRA,country_code_AUS,country_code_FRA,country_code_SGP,country_code_ISR,country_code_CHE,country_code_KOR,country_code_SWE,country_code_JPN,country_code_ITA,country_code_HKG,country_code_TUR,city_London,city_New York,city_San Francisco,city_Los Angeles,city_Singapore,city_Amsterdam,city_Toronto,city_Mumbai,city_Paris,city_Chicago,city_Bangalore,city_São Paulo,city_New Delhi,city_Berlin,city_Beijing,city_Sydney,city_Madrid,city_Tokyo,city_Austin,city_Boston,status_operating,status_exited,status_closed,has_acquisitions,has_ipo,average_change_in_funds,average_momentum,latest_momentum
LastRoots,operating,"Financial Services,Payments,Software",5.0,13926270.0,4.6603,51-100,0,1,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.8493,0.9166666666666666,0.08333333333333333,0.25,0.0,0.08333333333333333,0.0,12.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.2877032039631701,-0.25139376637641264,-1.3844515441959528
BANKEX,operating,"Financial Services,Internet Services,Other",3.0,72220000.0,4.663,11-50,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,57.7479,0.9166666666666666,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8102429752915192,5.502086031803929,3.397893306150188
Fundera,acquired,"Commerce and Shopping,Financial Services,Internet Services,Other",3.0,18900000.0,7.3315,51-100,1,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,63.1507,0.7857142857142857,0.21428571428571427,0.5,0.21428571428571427,0.07142857142857142,0.14285714285714285,14.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2804232804232805,0.8528195553638472,0.8528195553638472
Medinas Health,operating,"Commerce and Shopping,Financial Services,Health Care",6.0,9955000.0,3.4959,1-10,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.6767,0.8,0.2,0.2,0.0,0.0,0.0,5.0,9955000.0,0.0,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0716529802339699,-0.4424414976899097,-3.7752766569925225
Floom,operating,"Commerce and Shopping,Consumer Goods,Information Technology,Internet Services",5.0,3568445.0,6.0795,1-10,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0658,0.6,0.4,0.6,0.0,0.0,0.0,5.0,2917969.0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8046745047895891,0.5644954743601387,0.34837628096935364
Lurento,operating,"Commerce and Shopping,Community and Lifestyle,Internet Services,Sports,Travel and Tourism",2.0,218236.0,5.2247,1-10,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,218237.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05191603623583535,0.0691568352681968,0.0691568352681968
GLOBULA,operating,"Financial Services,Gaming,Hardware,Navigation and Mapping,Other,Payments,Software",2.0,643334.0,5.0795,11-50,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643334.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7895370056611339,0.4509836097910174,0.4509836097910174
Fypp,operating,"Commerce and Shopping,Data and Analytics,Internet Services,Real Estate",2.0,2226210.0,7.3808,11-50,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6658,1.0,0.0,0.0,0.0,0.0,0.5,2.0,2226210.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3073160213995985,0.6536580106997992,0.6536580106997992
OneView Commerce,operating,"Commerce and Shopping,Hardware,Internet Services,Software",2.0,2571352.0,11.0822,51-100,1,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.5,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.3666180281812837,0.11263918771699755,0.11263918771699755
OnlineTyari,acquired,"Apps,Commerce and Shopping,Education,Internet Services,Mobile,Platforms,Software",2.0,5750000.0,7.0658,51-100,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8712,1.0,0.0,0.8333333333333334,0.5,0.5,0.0,6.0,750000.0,0.0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4782608695652173,1.1781787435763271,1.1781787435763271
Dabble,operating,"Commerce and Shopping,Education,Sales and Marketing,Software",5.0,2477500.0,9.6932,1-10,1,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.2247,0.5,0.5,0.2,0.1,0.0,0.1,20.0,245000.0,5600000.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08330923586161547,0.7819831411167775,2.0578147160092253
Zycada,operating,"Commerce and Shopping,Mobile,Other,Software",5.0,38500000.0,7.0795,11-50,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.3397,0.9090909090909092,0.09090909090909093,0.4545454545454545,0.0,0.4545454545454545,0.0,11.0,2000000.0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.33773142112125165,-0.8492275326708022,0.9058212335153856
Impact Micro Ventures (IMV),operating,"Artificial Intelligence,Data and Analytics,Financial Services,Science and Engineering,Software",3.0,175000.0,4.0767,1-10,0,1,0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.5933359777865927,1.5866719555731854
Tpaga,operating,"Financial Services,Mobile,Payments,Software",9.0,5070000.0,5.474,51-100,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.7836,1.0,0.0,0.5,0.4,0.0,0.2,10.0,1770000.0,21500000.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6130941570627743,0.9196916603936748,1.9621195507900413
Stratyfy,operating,"Artificial Intelligence,Data and Analytics,Financial Services,Information Technology,Science and Engineering,Software",4.0,1835000.0,3.7479,1-10,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1781,0.75,0.25,0.75,0.0,0.5,0.0,12.0,880000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8429319371727748,-0.5604228024551392,0.0
Moxie Jean,acquired,"Clothing and Apparel,Commerce and Shopping,Design,Internet Services",3.0,1885539.0,10.0822,11-50,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3315,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.0,0.16666666666666666,6.0,75000.0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.225362463560169,1.6974678082562942,2.8005647805640845
Sonovate,operating,"Financial Services,Information Technology,Other",3.0,152339979.0,9.0822,101-250,0,1,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.3863,1.0,0.0,0.38461538461538464,0.07692307692307693,0.2307692307692308,0.0,13.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1844803921627702,0.7535833452235218,0.8887663095472452
Lamudi,acquired,"Commerce and Shopping,Internet Services,Real Estate",4.0,56400000.0,7.3315,251-500,1,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7452,0.8,0.2,1.6,0.5,0.2,0.5,10.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7112550607287449,0.8566442658758602,1.1722392433728532
Eats365®,operating,"Commerce and Shopping,Hardware,Information Technology,Internet Services,Software",3.0,4600000.0,7.0795,11-50,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2600000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4620379620379621,0.3559303382425191,0.6773023662481755
LetsMD,operating,"Commerce and Shopping,Health Care,Sports",3.0,2500438.0,5.0795,1-10,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2500438.0,0.0,15.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3329441136521469,0.2225711034508636,0.44514220690172723
Tricount,operating,"Apps,Community and Lifestyle,Financial Services,Mobile,Platforms,Software,Travel and Tourism",2.0,800013.0,5.2466,1-10,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9973,1.0,0.0,0.0,0.0,0.0,0.0,4.0,564403.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8219691430014262,-0.4109845715007132,-0.4109845715007132
inagrab,operating,"Apps,Commerce and Shopping,Data and Analytics,Software",5.0,100000.0,4.0767,1-10,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.989,1.0,0.0,0.0,0.0,0.0,0.0,2.0,75000.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0
SENDITOO,operating,"Financial Services,Hardware,Mobile,Payments,Software",4.0,5661060.0,5.0795,1-10,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8438,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,3.0,661060.0,5679987.0,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8926125100502549,0.5108936689124647,0.025151695557081404
NokarOnline,operating,"Commerce and Shopping,Food and Beverage,Transportation",3.0,133372.0,3.6767,11-50,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133373.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0728858164696002,-0.3572951300351672,-0.3572951300351672
Trade Republic,operating,"Financial Services,Mobile",3.0,87201448.0,6.0795,51-100,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.2466,1.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,6.0,8665136.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8426044085691831,1.0540786362538346,0.20465726499174114
mmuze,operating,"Artificial Intelligence,Commerce and Shopping,Data and Analytics,Science and Engineering,Software",4.0,4500000.0,7.0795,11-50,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9836,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,4500000.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4888888888888889,0.1395191030190031,0.1395191030190031
Designer Wardrobe,operating,"Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Design",4.0,2270984.0,8.0795,1-10,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.989,0.5,0.5,0.0,0.0,0.0,0.0,2.0,464855.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7155022299889192,0.2183730454616882,0.7376321229005283
One Credit,operating,"Data and Analytics,Financial Services,Lending and Investments",2.0,10750000.0,8.6658,11-50,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.589,1.0,0.0,2.0,0.0,1.0,0.0,1.0,750000.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7209302325581397,1.7209302325581397,1.7209302325581395
Smartcoin,operating,"Artificial Intelligence,Data and Analytics,Financial Services,Software",3.0,9000000.0,5.1863,1-10,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0027,0.75,0.25,0.25,0.25,0.25,0.0,4.0,2000000.0,0.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1111111111111112,0.5547788651443535,0.5547788651443535
Goodworld,operating,"Financial Services,Internet Services,Media and Entertainment,Other,Payments",4.0,3379000.0,6.1644,11-50,0,1,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9836,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,2144000.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13872437063749696,0.4176207006171291,2.1506944733849687
Happyshop,closed,"Apps,Commerce and Shopping,Data and Analytics,Internet Services,Mobile,Navigation and Mapping,Sales and Marketing,Software",4.0,5600000.0,10.2493,51-100,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2493,0.8125,0.1875,0.3125,0.0625,0.0625,0.0,16.0,100000.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3295454545454546,2.0764950676001184,2.339885011365157
Orabrush,acquired,"Advertising,Commerce and Shopping,Media and Entertainment,Sales and Marketing,Video",3.0,3500000.0,11.0822,11-50,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.6219,1.0,0.0,1.0714285714285714,0.35714285714285715,0.14285714285714285,0.0,14.0,1000000.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0384615384615383,3.1762948410334415,1.9837333862328859
theklicker,operating,"Commerce and Shopping,Information Technology,Internet Services",11.0,26750000.0,1.7507,1-10,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,0.5,0.5,0.5,0.0,0.0,0.0,2.0,15150000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3059158945117605,1.2265184761424015,3.7613514562085317
CLARA analytics,operating,"Artificial Intelligence,Consumer Electronics,Data and Analytics,Financial Services,Hardware,Science and Engineering,Software",3.0,36500000.0,5.0795,51-100,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.011,0.8461538461538461,0.15384615384615385,0.6923076923076923,0.3076923076923077,0.0,0.0,13.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7397260273972602,0.3284605600982462,0.3284605600982462
Tiltsta,operating,"Clothing and Apparel,Commerce and Shopping,Design,Hardware,Sales and Marketing,Software",4.0,1784000.0,5.0795,11-50,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.3315,0.4705882352941176,0.5294117647058824,0.1176470588235294,0.05882352941176471,0.0,0.05882352941176471,17.0,1450000.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6800840477752422,0.6788679763294363,1.3511904953400014
Mieuxplacer.com,operating,"Financial Services,Other,Professional Services",2.0,6366121.0,6.0795,11-50,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9671,0.8571428571428571,0.14285714285714285,1.2857142857142858,0.42857142857142855,0.0,0.0,7.0,2384251.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.501912860280224,0.4008888660385175,0.4008888660385175
Nana,operating,"Artificial Intelligence,Commerce and Shopping,Consumer Electronics,Data and Analytics,Education,Internet Services,Real Estate,Science and Engineering,Software",2.0,10700000.0,3.2219,11-50,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9644,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,3.0,10700000.0,0.0,18.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2429906542056075,0.3225254236867633,0.32252542368676335
Eventmag.ru,operating,"Commerce and Shopping,Events,Media and Entertainment",2.0,1250000.0,8.8329,11-50,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,700000.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.24,-0.4760960126958943,-0.4760960126958943
Observa,operating,"Apps,Artificial Intelligence,Commerce and Shopping,Data and Analytics,Hardware,Information Technology,Mobile,Other,Science and Engineering,Software",4.0,2026000.0,6.0795,11-50,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.9671,1.0,0.0,1.1666666666666667,0.6666666666666666,0.0,0.16666666666666666,6.0,801000.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08358571294511757,0.03370311671971251,-0.6959593775092056
Bitspark,operating,"Financial Services,Other,Payments,Software",5.0,717250.0,6.7973,11-50,0,1,0,1,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.5123,0.5,0.5,0.5,0.0,0.0,0.5,2.0,517250.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3636953399521671,0.2087364646270351,1.5782747603833867
